Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / 日本,Status
beet,自然農ビーツ,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：450g</p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">種別：自然農</span></p>
<p data-mce-fragment=""1"">配送：<meta charset=""utf-8""><span data-mce-fragment=""1"">4/1〜10/31の期間は必ず冷蔵便をお選びください。11/1〜3/31の期間は常温便と冷蔵便のどちらをお選びいただいても問題ございません。</span></p>
<p data-mce-fragment=""1"">ビーツ（ビート）は地中海沿岸が原産とされる根菜で、和名では「<meta charset=""utf-8""><span data-mce-fragment=""1"">火焔菜（カエンサイ）</span>」とも呼ばれます＾＾　栄養たっぷりのお野菜です。</p>
<p data-mce-fragment=""1"">ビーツの濃い色はアントシアニンではなく、<meta charset=""utf-8""><span data-mce-fragment=""1"">赤紫色の「ベタシアニン」と黄色の「ベタキサンチン」という植物性色素のものです。</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">食べ方ですが、皮をむけば生のままサラダでも食べられます。ボルシチなどで茹でて食べられることが多いですが、茹でるよりもオーブンで焼く方が本来の甘味が出てまいり<wbr data-mce-fragment=""1"">ます。炒めものもお試しください＾＾　</wbr></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">ビーツ特有の土臭さは傷んでいるのではなく、「ゲオスミン」という匂い成分によるものです。気になる方は、蒸す食べ方を試してみてください。中心部に竹串が入るくらいまで茹でると、土臭さが抜けているはずです。</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">色が面白いので、ピンクポタージュやピンクカレーなどの色を活かしたメニューも楽しいですよ＾＾</span></p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span data-mce-fragment=""1"">▽ビーツ/ビート/びーつ/びーと/火焔菜/カエンサイ</span></p>",阿波ツクヨミファーム,,根菜,"6月が旬, 7月が旬",false,Title,Default Title,,,,,"",450.0,shopify,-23,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/gazou-junbichu_d81e23ff-3ee7-4919-804f-150c6301a4fa.jpg?v=1623735309,1,,false,,,,,,,,,,,,,,,g,,,true,draft
減農薬グリーンピース,【今だけ】農薬不使用グリーンピース＊150g,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：15<span data-mce-fragment=""1"">0g</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">種別：農薬不使用</span></p>
<p data-mce-fragment=""1"">配送：<meta charset=""utf-8""><span data-mce-fragment=""1"">常温便可</span></p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span class=""il"">グリーン</span><span class=""il"">ピース</span><span>って本当</span><span class=""il"">は</span><span>旨いんです。</span><br><span>煮物に卵とじ、スープに炒め物、揚げ物と色んなところで顔を出せ</span><wbr><span>ます。</span><br><span>栄養価も優秀です＾＾</span><br><span>玉ねぎをバターで炒めて</span><span class=""il"">グリーン</span><span class=""il"">ピース</span><span>（主役）を大量に加え、全</span><wbr><span>体にバターが回ったら、具材が浸るまで水を加え、コンソメをイン</span><wbr><span>して煮ます。</span><br><span>レタスとベーコンを加えてレタスがしんなりしたら</span><span class=""il"">グリーン</span><span class=""il"">ピース</span><wbr><span>煮込みの完成！</span><br><span>お好みでジャガイモやアスパラなど春のお供も。塩や胡椒で整えて下</span><wbr><span>さい＾＾</span></wbr></wbr></p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span data-mce-fragment=""1"">▽グリーンピース</span></p>",阿波ツクヨミファーム,食品・飲料 > 食品 > 野菜・果物 > 野菜・冷凍野菜 > 豆類,実の野菜・豆類,"化学農薬化学肥料不使用, 実の野菜・豆類",false,Title,Default Title,,,,,'1000,150.0,,-13,deny,manual,300,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/gazou-junbichu_64a53d5d-f11b-4ec4-9b98-9d87bf9e9ac1.jpg?v=1620867236,1,,false,,,,,,,,,,,,,,,g,,,true,draft
農薬不使用赤じゃが,農薬不使用赤じゃが,"<p data-mce-fragment=""1"">重量（目安）：700~8<span data-mce-fragment=""1"" mce-data-marked=""1"">00g</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">種別：農薬不使用</span></p>
<p data-mce-fragment=""1"">配送：常温便可</p>
<p>ジャガイモ（アンデスレッド）は美味しく非常に生命力が強いジャガイモなのですが、煮崩れしやすいので、ポテサラかコロッケの様な使い方、炒める、蒸す以外が適しています。<br data-mce-fragment=""1"">皮ごと素揚げもイケます＾＾</p>
<p><meta charset=""utf-8""><span>▽じゃがいも/ジャガイモ/じゃが芋/ジャガ芋/馬鈴薯</span></p>",阿波ツクヨミファーム,,根菜,"10月が旬, 11月が旬, 12月が旬, 4月が旬, 5月が旬, 6月が旬, 9月が旬, 化学農薬化学肥料不使用, 夏期常温配送OK！",false,素材,赤ジャガイモ（アンデスレッド）,,,,,,800.0,,0,deny,manual,270,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/gazou-junbichu_1f41523f-d294-4b31-b97b-8f22cc05176c.jpg?v=1618637034,1,,false,,,,,,,,,,,,,,,g,,,true,draft
danboru,新品ダンボール,"<p><span data-mce-fragment=""1"">通常はスーパー等で調達する再利用のダンボールに梱包してお届けしております。<br></span>新品のダンボールでのお届けをご希望の際は、こちらの商品のご購入をお願いいたします。<br><span data-mce-fragment=""1"">ご理解ご協力の程どうぞ宜しくお願いいたしますm(_ _)m<br></span></p>
<p><span data-mce-fragment=""1"">（配送先が一箇所の場合、梱包時に複数個新品ダンボールが必要になっても、追加でご購入頂く必要はございません。配送先が複数の場合は、必要個数をご購入下さい。）<br><br>と、その前に</span>ダンボールについて以下をご確認ください。</p>
<p><span data-mce-fragment=""1"">ダンボールはリサイクルの優等生です＾＾</span></p>
<ul>
<li>ほぼ１００％リサイクル可能であること</li>
<li>日本のダンボールは９５％が回収され、９０％以上が再利用の紙で作られているため、新たな木の伐採を低く抑えながら利用できていること</li>
<li>原材料の多くを国内で賄うことができること</li>
</ul>
<p><meta charset=""utf-8"">各家庭や企業が協力して高いリサイクル率を支えています。<br>新品のダンボールもいいのですが、リサイクルされていくと思えば再利用のダンボールもイメージが変わりませんか？＾＾</p>
<p><span data-mce-fragment=""1"">▽ダンボール/段ボール</span></p>",阿波ツクヨミファーム,,加工品・キノコ・その他,"",true,Title,Default Title,,,,,danboru,0.0,shopify,99904,deny,manual,250,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/27cdaeec1f8a661bfa011453b0a44ac9.jpg?v=1616639491,1,,false,,,,,,,,,,,,,,,g,,,true,active
toumorokoshi-kankanmusume,【今だけ】農薬不使用スイートコーン『甘々娘』５kg（６月３０日（木）前後最終発送予定）,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：６kg<span data-mce-fragment=""1"">＊箱を除くと正味５kg位、本数は約１６本前後（予定）です。</span><br></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">種別：農薬不使用</span></p>
<p data-mce-fragment=""1"">配送：夏期常温配送可ですが、常温配送は糖度が落ちる可能性があります。</p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span data-mce-fragment=""1"">甘々娘（かんかんむすめ）は糖度１７〜１８度とフルーツの様にジューシーな甘さが特長です＾＾</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">皮もしっかりしているのでシャキシャキ感も楽しめます。</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">地元、阿波市・吉野川市は地味に甘々娘の西日本一の産地なんです。</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">生でももちろん皮が黒く焦げるまで焼いてみて下さい＾＾</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">コーン油があるだけに栄養価も◎。</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">リノール酸（多価不飽和脂肪酸）やオレイン酸（一価不飽和脂肪酸）を沢山含みビタミンB群も豊富です。</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">暑い夏を乗り切るエネルギーの補給にスイートコーンを是非どうぞ＾＾</span></p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span data-mce-fragment=""1"">▽とうもろこし/トウモロコシ/玉蜀黍/スイートコーン/かんかんむすめ/甘々娘</span></p>",阿波ツクヨミファーム,,実の野菜・豆類,"5月が旬, 6月が旬, 化学農薬化学肥料不使用",false,Title,Default Title,,,,,"",6000.0,shopify,29,deny,manual,2700,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/06bc18aec14e5a6a7a84ebaeb6382655.jpg?v=1617718778,1,,false,,,,,,,,,,,,,,,kg,,,true,draft
ginnakisakari,【残り僅か】新米特A米！令和４年度徳島県産農薬不使用アキサカリ＊５〜２３kg,"<p><span data-mce-fragment=""1"" style=""color: #ff2a00;"">【ご不便をおかけいたしますが、籾摺機の都合により玄米に対応できておりません。】</span></p>
<p><span data-mce-fragment=""1""><br>重量（目安）：5kg、10kg、23kg</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">種別：農薬不使用</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">配送：夏期常温配送可</span></p>
<p>お米と言えば東北？</p>
<p><span data-mce-fragment=""1"">いーえ南国、四国だって負けていません！</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">徳島の中でも一番の米所で、</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">四万十川と並ぶ清流、吉野川の恵みを受けた阿波米は本場にも引けを取らない隠れた一品です。</span></p>
<p>参考：お米の保存方法について（虫対策・酸化防止など）</p>
<p><a href=""https://awatsukuyomi.com/blogs/%E3%83%84%E3%82%AF%E3%83%A8%E3%83%9F%E3%83%9E%E3%82%AC%E3%82%B8%E3%83%B3/okome-hozon"">https://awatsukuyomi.com/blogs/%E3%83%84%E3%82%AF%E3%83%A8%E3%83%9F%E3%83%9E%E3%82%AC%E3%82%B8%E3%83%B3/okome-hozon</a></p>
<p><span data-mce-fragment=""1"">※内容量は玄米の時の重量となりますので、精米をご選択された場合には、精米された分（約１０〜１５％のヌカの分）重量が減りますが、ご了承下さいませ。</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">※無洗米加工をご希望された場合、乾式のためお米のデンプン質により白濁することもございます。</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">水を換える必要はございませんが、気になるようですと、１、２回さっとすすいで頂ければと思います。</span></p>",阿波ツクヨミファーム,食品・飲料 > 食品 > 米・穀類 > 米,お米・たまご,"10月が旬, 11月が旬, 12月が旬, 9月が旬, 化学農薬化学肥料不使用, 夏期常温配送OK！",false,Size,5kg,素材,玄米,,,ginnakisakari-5kggenmai,5000.0,shopify,-10,deny,manual,2550,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/c09f400ce8e10510c5dcd527ee75cc0d.jpg?v=1616586114,1,,false,,,,,,,,,,,,,,,kg,,,true,draft
ginnakisakari,,,,,,,,,5kg,,精米,,,ginnakisakari-5kgseimai,5000.0,shopify,5,deny,manual,2550,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/8a10f26ff93056b17a6fecc682b1405a.jpg?v=1616586124,2,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,5kg,,精米１分つき,,,ginnakisakari-5kgichibu,5000.0,shopify,5,deny,manual,2550,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,5kg,,精米３分つき,,,ginnakisakari-5kgsanbu,5000.0,shopify,5,deny,manual,2550,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,5kg,,精米５分つき,,,ginnakisakari-5kggobu,5000.0,shopify,5,deny,manual,2550,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,5kg,,精米８分つき,,,ginnakisakari-5kghachibu,5000.0,shopify,3,deny,manual,2550,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,5kg,,無洗米,,,ginnakisakari-5kgmusenmai,5000.0,shopify,5,deny,manual,2550,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,10kg,,玄米,,,ginnakisakari-10kggenmai,10000.0,shopify,-10,deny,manual,4650,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,10kg,,精米,,,ginnakisakari-10kgseimai,10000.0,shopify,5,deny,manual,4650,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,10kg,,精米１分つき,,,ginnakisakari-10kgichibu,10000.0,shopify,5,deny,manual,4650,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,10kg,,精米３分つき,,,ginnakisakari-10kgsanbu,10000.0,shopify,5,deny,manual,4650,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,10kg,,精米５分つき,,,ginnakisakari-10kggobu,10000.0,shopify,4,deny,manual,4650,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,10kg,,精米８分つき,,,ginnakisakari-10kghachibu,10000.0,shopify,2,deny,manual,4650,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,10kg,,無洗米,,,ginnakisakari-10kgmusenmai,10000.0,shopify,4,deny,manual,4650,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,23kg,,玄米,,,ginnakisakari-23kggenmai,22900.0,shopify,-10,deny,manual,10800,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,23kg,,精米,,,ginnakisakari-23kgseimai,22900.0,shopify,4,deny,manual,10800,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,23kg,,精米１分つき,,,ginnakisakari-23kgichibu,22900.0,shopify,5,deny,manual,10800,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,23kg,,精米３分つき,,,ginnakisakari-23kgsanbu,22900.0,shopify,4,deny,manual,10800,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
ginnakisakari,,,,,,,,,23kg,,精米５分つき,,,ginnakisakari-23kggobu,22900.0,shopify,3,deny,manual,10800,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,
